chapter,gut_line,text
6,1089,"preceded it.  It had produced land animals greater in size, range,"
6,1090,"power and activity, more ""vital"" as people say, than anything the"
6,1091,world had seen before.  In the seas there had been no such advance
6,1092,but a great proliferation of new forms of life.  An enormous
6,1093,"variety of squid-like creatures with chambered shells, for the"
6,1094,"most part coiled, had appeared in the shallow seas, the Ammonites."
6,1095,"They had had predecessors in the Palaeozoic seas, but now was their"
6,1096,age of glory.  To-day they have left no survivors at all; their
6,1097,"nearest relation is the pearly Nautilus, an inhabitant of tropical"
6,1098,"waters.  And a new and more prolific type of fish with lighter,"
6,1099,finer scales than the plate-like and tooth-like coverings that had
6,1100,"hitherto prevailed, became and has since remained predominant in"
6,1101,the seas and rivers.
7,1113,In a few paragraphs a picture of the lush vegetation and swarming
7,1114,"reptiles of that first great summer of life, the Mesozoic period,"
7,1115,has been sketched.  But while the Dinosaurs lorded it over the hot
7,1116,selvas and marshy plains and the Pterodactyls filled the forests
7,1117,with their flutterings and possibly with shrieks and croakings as
7,1118,they pursued the humming insect life of the still flowerless
7,1119,"shrubs and trees, some less conspicuous and less abundant forms"
7,1120,upon the margins of this abounding life were acquiring certain
7,1121,"powers and learning certain lessons of endurance, that were to be"
7,1122,of the utmost value to their race when at last the smiling
7,1123,generosity of sun and earth began to fade.
7,1125,"A group of tribes and genera of hopping reptiles, small creatures"
7,1126,"of the dinosaur type, seem to have been pushed by competition and"
7,1127,the pursuit of their enemies towards the alternatives of
7,1128,extinction or adaptation to colder conditions in the higher hills
7,1129,or by the sea.  Among these distressed tribes there was developed
7,1130,a new type of scale--scales that were elongated into quill-like
7,1131,forms and that presently branched into the crude beginnings of
7,1132,feathers.  These quill-like scales layover one another and formed
7,1133,a heat-retaining covering more efficient than any reptilian
7,1134,covering that had hitherto existed.  So they permitted an invasion
7,1135,of colder regions that were otherwise uninhabited.  Perhaps
7,1136,simultaneously with these changes there arose in these creatures a
7,1137,greater solicitude for their eggs.  Most reptiles are apparently
7,1138,"quite careless about their eggs, which are left for sun and season"
7,1139,to hatch.  But some of the varieties upon this new branch of the
7,1140,tree of life were acquiring a habit of guarding their eggs and
7,1141,keeping them warm with the warmth of their bodies.
7,1143,With these adaptations to cold other internal modifications {32}
7,1144,"were going on that made these creatures, the primitive birds,"
7,1145,warm-blooded and independent of basking.  The very earliest birds
7,1146,"seem to have been seabirds living upon fish, and their fore limbs"
7,1147,were not wings but paddles rather after the penguin type.  That
7,1148,"peculiarly primitive bird, the New Zealand Ki-Wi, has feathers of"
7,1149,"a very simple sort, and neither flies nor appears to be descended"
7,1150,"from flying ancestors.  In the development of the birds, feathers"
7,1151,came before wings.  But once the feather was developed the
7,1152,possibility of making a light spread of feathers led inevitably to
7,1153,the wing.  We know of the fossil remains of one bird at least
7,1154,"which had reptilian teeth in its jaw and a long reptilian tail,"
7,1155,but which also had a true bird's wing and which certainly flew and
7,1156,held its own among the pterodactyls of the Mesozoic time.
7,1157,Nevertheless birds were neither varied nor abundant in Mesozoic
7,1158,"times.  If a man could go back to typical Mesozoic country, he"
7,1159,"might walk for days and never see or hear such a thing as a bird,"
7,1160,though he would see a great abundance of pterodactyls and insects
7,1161,among the fronds and reeds.
7,1166,"And another thing he would probably never see, and that would be"
7,1167,any sign of a mammal.  Probably the first mammals were in {33}
7,1168,existence millions of years before the first thing one could call
7,1169,"a bird, but they were altogether too small and obscure and remote"
7,1170,for attention.
7,1174,"The earliest mammals, like the earliest birds, were creatures"
7,1175,driven by competition and pursuit into a life of hardship and
7,1176,"adaptation to cold.  With them also the scale became quill-like,"
7,1177,and was developed into a heat-retaining covering; and they too
7,1178,"underwent modifications, similar in kind though different in"
7,1179,"detail, to become warm-blooded and independent of basking."
7,1180,"Instead of feathers they developed hairs, and instead of guarding"
7,1181,and incubating their eggs they kept them warm and safe by
7,1182,retaining them inside their bodies until they were almost mature.
7,1183,Most of them became altogether vivaparous and brought their young
7,1184,into the world alive.  And even after their young were born they
7,1185,tended to maintain a protective and nutritive association with
7,1186,them.  Most {34} but not all mammals to-day have mammae and suckle
7,1187,their young.  Two mammals still live which lay eggs and which have
7,1188,"not proper mammae, though they nourish their young by a nutritive"
7,1189,secretion of the under skin; these are the duck-billed platypus
7,1190,and the echidna.  The echidna lays leathery eggs and then puts
